sha256,prefix,depth,class_count
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.protobuf,3,361
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.nfc,3,355
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.crashlytics.internal,5,352
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.menu,3,351
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.menu.impl,4,351
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.menu.impl.ui,5,338
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.oer,3,315
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.ocr,3,305
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.iproov.sdk.core.default,5,301
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.oer.its,4,286
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jcajce.provider.digest,5,268
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.ocr.vizcapture,4,266
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.math,3,264
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.mrtd,3,242
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.cms,3,239
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.math.ec,4,237
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.mrz,3,236
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.internal.auth,6,234
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.serviceflows,4,217
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.auth,5,217
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.common.api,6,217
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.serviceflows.impl,5,215
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.serviceflows.impl.ui,6,207
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,util.a,2,203
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.support,3,201
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.support.impl,4,201
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.support.impl.ui,5,196
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.enrollment.impl.ui.idr,6,192
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.fido,5,184
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.iddoc,3,183
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.iddoc.connector,4,183
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.auth.api,6,181
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.amplitude.android,3,179
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.amplitude.core,3,178
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.crashlytics.internal.model,6,178
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,jj2000.j2k,2,173
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.network.mobilebackend,4,170
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.analytics,3,169
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.sessions,4,167
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.oer.its.ieee1609dot2,5,164
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,util.a.z,3,164
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.network.mobilebackend.api,5,159
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.cert,3,158
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.common.internal,6,156
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.pqc.legacy,4,155
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.iproov.sdk.core.if,5,147
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jcajce.provider.asymmetric.ec,6,146
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.analytics.models,4,143
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.crypto.engines,4,141
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.mrtd.model,4,140
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.math.ec.custom,5,140
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.pqc.jcajce.provider.snova,6,138
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.network.mobilebackend.api.domain,6,137
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.material,4,137
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.fido.fido2,6,136
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jce,3,131
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.math.ec.custom.sec,6,130
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.operator,3,130
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.mrz.fragments,4,124
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.logging,3,117
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.communication,3,114
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.communication.center,4,114
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.communication.center.impl,5,114
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.network.corebackend,4,114
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.iproov.sdk.core.p,5,114
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.error,3,112
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.messaging,4,112
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.communication.center.impl.ui,6,111
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.iproov.sdk.core.network,5,109
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.iproov.sdk.core.network.model,6,109
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,io.ktor,2,107
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.crypto.params,4,107
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.oer.its.ieee1609dot2.basetypes,6,106
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.remoteconfig,4,105
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.support.impl.ui.contact,6,103
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.pqc.legacy.crypto,5,103
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.asn1.x509,4,100
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jcajce.provider.asymmetric.rsa,6,98
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.network.corebackend.api,5,96
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.nextauth,2,96
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.nextauth.android,3,96
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.iddoc.connector.model,5,96
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.ms,3,95
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.nfc.legacy,4,95
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.support.impl.ui.articles,6,93
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.cms.jcajce,4,91
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.crypto.digests,4,89
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.nfc.viewmodels,4,87
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.util,3,82
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.menu.impl.ui.details,6,80
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.core.events,4,80
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.nfcjmrtd,3,79
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.ocr.vizcapture.model,5,77
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.discovery,3,76
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.discovery.impl,4,76
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.discovery.impl.ui,5,76
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.documentcapture,4,76
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.documentcapture.impl,5,76
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jce.provider,4,75
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.oer.its.etsi102941,5,75
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.network.corebackend.api.domain,6,72
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.amplitude.core.utilities,4,68
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.installations,4,68
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.crypto.util,4,68
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.logging.data,4,67
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.documentcapture.impl.ui,6,66
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.fullscreenerror,3,66
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.fullscreenerror.impl,4,66
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.fullscreenerror.impl.ui,5,66
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.crashlytics.internal.common,6,66
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.nfc.fragments,4,66
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.notifications,4,65
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.notifications.impl,5,65
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.network.enrollmentbackend,4,65
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,coil.compose,2,65
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.internal.auth-api,6,64
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.notifications.impl.ui,6,63
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.internal.fido,6,63
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.pqc.crypto.xmss,5,63
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.menu.impl.ui.changeitsmecode,6,60
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.crypto.modes,4,60
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jcajce.provider.asymmetric.compositesignatures,6,60
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jcajce.provider.asymmetric.slhdsa,6,60
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.asn1.cms,4,57
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jcajce.provider.asymmetric.edec,6,57
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.operator.bc,4,57
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.its,3,54
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.pkcs,3,53
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.tflite,5,52
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.components,4,52
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.iproov.sdk.core.else,5,52
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.openssl,3,52
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.pqc.legacy.math,5,52
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.tsp,3,52
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.email,3,51
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.email.impl,4,51
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.iproov.sdk.core.u,5,50
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.asn1.cmp,4,50
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.est,3,50
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.email.impl.ui,5,49
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.tasks,5,49
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.iproov.sdk.core.boolean,5,49
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.crypto.generators,4,49
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.concurrent,4,48
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jcajce.spec,4,48
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.common.moduleinstall,6,47
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.internal.appindex,6,47
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.remoteconfig.internal,5,47
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.enrollment.impl.dialog,5,46
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.biometricverification,4,46
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.biometricverification.impl,5,46
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.pkix,3,46
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.core.fragments,4,44
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.cert.crmf,4,44
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.crypto.agreement,4,44
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.crypto.ec,4,44
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jcajce.provider.asymmetric.dh,6,44
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.home,3,43
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.home.impl,4,43
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.mrz.viewmodels,4,43
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.nfc.legacy.viewmodels,5,43
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.network.enrollmentbackend.domain,5,42
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.network.enrollmentbackend.domain.response,6,42
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.amplitude.core.platform,4,42
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.fido.u2f,6,42
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.iddoc.connector.http,5,42
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.nfclocation,3,42
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.jcajce.provider.keystore,5,42
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.cloudmessaging,5,41
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.internal.common,6,41
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.asn1.x9,4,41
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.home.impl.ui,5,40
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.home.impl.ui.home,6,40
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.android.gms.common.util,6,40
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.ocr.vizcapture.api,5,40
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.asn1.cmc,4,40
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.enrollment.impl.ui.itsmecode,6,39
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,coil.request,2,39
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.encoders,4,39
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,util.a.y,3,39
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.core.resultpage,4,38
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.readid.core.utils,4,38
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.x509,3,38
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.debug,4,37
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.debug.impl,5,37
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.feature.debug.impl.ui,6,37
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,nl.innovalor.ocr.vizcapture.gpu,5,37
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.asn1.sec,4,37
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.error.orchestrator,4,36
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,jj2000.j2k.wavelet,3,36
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.crypto.signers,4,36
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.pqc.crypto.lms,5,36
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,org.bouncycastle.pqc.crypto.util,5,36
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,be.bmid.error.documentcapture,4,34
003E0EFCAF3729FC940D44FE0CAD158D2D377D46755532D460E74766A4449B99,com.google.firebase.sessions.settings,5,34
